symbol,price,volume,timestamp,sector
GOOGL,27.67,786250,2023-09-27T18:52:48.789363,Tech
GOOGL,28.56,254977,2023-09-26T18:52:48.789366,Tech
GOOGL,28.2,793749,2023-09-25T18:52:48.789369,Tech
GOOGL,26.84,702305,2023-09-24T18:52:48.789372,Healthcare
GOOGL,25.96,992133,2023-09-23T18:52:48.789375,Healthcare
GOOGL,26.72,364825,2023-09-22T18:52:48.789389,Finance
GOOGL,26.4,930654,2023-09-21T18:52:48.789392,Tech
GOOGL,25.81,183627,2023-09-20T18:52:48.789395,Healthcare
GOOGL,25.82,60870,2023-09-19T18:52:48.789398,Healthcare
GOOGL,26.25,446420,2023-09-18T18:52:48.789400,Tech
GOOGL,26.7,232273,2023-09-17T18:52:48.789403,Finance
GOOGL,25.75,639571,2023-09-16T18:52:48.789406,Finance
GOOGL,26.88,918333,2023-09-15T18:52:48.789409,Energy
GOOGL,27.08,440811,2023-09-14T18:52:48.789412,Energy
GOOGL,26.83,358871,2023-09-13T18:52:48.789415,Healthcare
GOOGL,26.9,477076,2023-09-12T18:52:48.789418,Tech
GOOGL,27.1,253847,2023-09-11T18:52:48.789421,Energy
GOOGL,27.46,446759,2023-09-10T18:52:48.789423,Healthcare
GOOGL,26.87,334607,2023-09-09T18:52:48.789426,Energy
GOOGL,27.32,515566,2023-09-08T18:52:48.789429,Tech
GOOGL,26.49,810837,2023-09-07T18:52:48.789432,Energy
GOOGL,26.98,58888,2023-09-06T18:52:48.789435,Tech
GOOGL,27.32,609002,2023-09-05T18:52:48.789437,Energy
GOOGL,26.79,708558,2023-09-04T18:52:48.789440,Tech
GOOGL,26.37,982338,2023-09-03T18:52:48.789443,Energy
GOOGL,25.17,627543,2023-09-02T18:52:48.789446,Energy
GOOGL,24.27,679746,2023-09-01T18:52:48.789449,Tech
GOOGL,23.45,860679,2023-08-31T18:52:48.789452,Tech
GOOGL,24.3,554870,2023-08-30T18:52:48.789454,Tech
GOOGL,25.09,939360,2023-08-29T18:52:48.789457,Finance
GOOGL,26.12,571200,2023-08-28T18:52:48.789460,Energy
GOOGL,26.36,49766,2023-08-27T18:52:48.789463,Finance
GOOGL,27.43,530748,2023-08-26T18:52:48.789466,Finance
GOOGL,26.38,867065,2023-08-25T18:52:48.789469,Energy
GOOGL,27.22,563816,2023-08-24T18:52:48.789471,Tech
GOOGL,27.31,285107,2023-08-23T18:52:48.789474,Tech
GOOGL,28.17,534969,2023-08-22T18:52:48.789477,Energy
GOOGL,27.6,802871,2023-08-21T18:52:48.789480,Tech
GOOGL,27.14,386454,2023-08-20T18:52:48.789483,Finance
GOOGL,26.77,711982,2023-08-19T18:52:48.789486,Tech
GOOGL,26.9,698214,2023-08-18T18:52:48.789489,Finance
GOOGL,27.23,12928,2023-08-17T18:52:48.789492,Energy
GOOGL,28.38,125371,2023-08-16T18:52:48.789495,Energy
GOOGL,29.45,805486,2023-08-15T18:52:48.789497,Healthcare
GOOGL,28.06,775360,2023-08-14T18:52:48.789500,Tech
GOOGL,29.22,603819,2023-08-13T18:52:48.789503,Finance
GOOGL,30.45,178536,2023-08-12T18:52:48.789506,Healthcare
GOOGL,31.24,644956,2023-08-11T18:52:48.789509,Healthcare
GOOGL,31.98,897205,2023-08-10T18:52:48.789511,Finance
GOOGL,33.01,592527,2023-08-09T18:52:48.789514,Finance
GOOGL,33.22,711431,2023-08-08T18:52:48.789517,Healthcare
GOOGL,32.74,584326,2023-08-07T18:52:48.789520,Finance
GOOGL,32.05,832709,2023-08-06T18:52:48.789523,Finance
GOOGL,30.98,515103,2023-08-05T18:52:48.789526,Tech
GOOGL,30.69,389803,2023-08-04T18:52:48.789528,Tech
GOOGL,29.7,201882,2023-08-03T18:52:48.789531,Finance
GOOGL,28.87,858390,2023-08-02T18:52:48.789534,Tech
GOOGL,29.06,141164,2023-08-01T18:52:48.789537,Healthcare
GOOGL,29.12,830701,2023-07-31T18:52:48.789540,Tech
GOOGL,29.68,383093,2023-07-30T18:52:48.789543,Finance
GOOGL,30.11,119277,2023-07-29T18:52:48.789545,Healthcare
GOOGL,31.36,551847,2023-07-28T18:52:48.789548,Finance
GOOGL,30.54,419719,2023-07-27T18:52:48.789551,Finance
GOOGL,29.59,281710,2023-07-26T18:52:48.789554,Healthcare
GOOGL,30.84,858433,2023-07-25T18:52:48.789557,Tech
GOOGL,30.6,833311,2023-07-24T18:52:48.789560,Healthcare
GOOGL,29.83,106638,2023-07-23T18:52:48.789562,Finance
GOOGL,31.02,201218,2023-07-22T18:52:48.789571,Energy
GOOGL,31.6,750323,2023-07-21T18:52:48.789575,Energy
GOOGL,31.57,954895,2023-07-20T18:52:48.789578,Tech
GOOGL,31.99,784105,2023-07-19T18:52:48.789581,Healthcare
GOOGL,33.54,767022,2023-07-18T18:52:48.789584,Tech
GOOGL,33.57,35468,2023-07-17T18:52:48.789587,Tech
GOOGL,35.14,92246,2023-07-16T18:52:48.789590,Healthcare
GOOGL,35.06,119120,2023-07-15T18:52:48.789593,Finance
GOOGL,34.75,842427,2023-07-14T18:52:48.789596,Energy
GOOGL,34.0,585726,2023-07-13T18:52:48.789599,Tech
GOOGL,33.84,411708,2023-07-12T18:52:48.789602,Energy
GOOGL,33.59,887579,2023-07-11T18:52:48.789604,Tech
GOOGL,32.45,164583,2023-07-10T18:52:48.789607,Energy
GOOGL,31.58,724518,2023-07-09T18:52:48.789610,Healthcare
GOOGL,32.08,237560,2023-07-08T18:52:48.789613,Energy
GOOGL,31.82,82892,2023-07-07T18:52:48.789616,Energy
GOOGL,32.13,498712,2023-07-06T18:52:48.789619,Energy
GOOGL,31.55,541536,2023-07-05T18:52:48.789622,Energy
GOOGL,30.01,733041,2023-07-04T18:52:48.789643,Energy
GOOGL,30.53,711302,2023-07-03T18:52:48.789647,Finance
GOOGL,30.4,298802,2023-07-02T18:52:48.789650,Healthcare
GOOGL,28.9,441016,2023-07-01T18:52:48.789653,Tech
GOOGL,28.48,727793,2023-06-30T18:52:48.789656,Finance
GOOGL,29.69,843687,2023-06-29T18:52:48.789659,Tech
GOOGL,30.9,786248,2023-06-28T18:52:48.789662,Healthcare
GOOGL,30.54,569476,2023-06-27T18:52:48.789665,Healthcare
GOOGL,29.29,427754,2023-06-26T18:52:48.789668,Tech
GOOGL,29.11,255143,2023-06-25T18:52:48.789671,Tech
GOOGL,30.21,492695,2023-06-24T18:52:48.789673,Tech
GOOGL,31.66,353958,2023-06-23T18:52:48.789676,Healthcare
GOOGL,33.01,654578,2023-06-22T18:52:48.789679,Finance
GOOGL,34.11,345187,2023-06-21T18:52:48.789682,Healthcare
GOOGL,34.7,153453,2023-06-20T18:52:48.789685,Tech
GOOGL,36.08,712284,2023-06-19T18:52:48.789688,Energy
GOOGL,36.11,77647,2023-06-18T18:52:48.789691,Finance
GOOGL,36.91,757393,2023-06-17T18:52:48.789693,Energy
GOOGL,35.49,540431,2023-06-16T18:52:48.789696,Energy
GOOGL,36.89,64469,2023-06-15T18:52:48.789699,Healthcare
GOOGL,35.14,331747,2023-06-14T18:52:48.789702,Healthcare
GOOGL,35.2,91333,2023-06-13T18:52:48.789705,Energy
GOOGL,35.21,869623,2023-06-12T18:52:48.789707,Healthcare
GOOGL,33.5,79506,2023-06-11T18:52:48.789710,Energy
GOOGL,34.59,291769,2023-06-10T18:52:48.789713,Tech
GOOGL,35.49,427106,2023-06-09T18:52:48.789716,Energy
GOOGL,37.0,299123,2023-06-08T18:52:48.789719,Energy
GOOGL,37.9,483537,2023-06-07T18:52:48.789722,Healthcare
GOOGL,39.07,362995,2023-06-06T18:52:48.789725,Healthcare
GOOGL,39.15,704314,2023-06-05T18:52:48.789744,Finance
GOOGL,39.72,179796,2023-06-04T18:52:48.789748,Finance
GOOGL,40.06,152968,2023-06-03T18:52:48.789751,Tech
GOOGL,38.43,18339,2023-06-02T18:52:48.789754,Tech
GOOGL,38.61,717655,2023-06-01T18:52:48.789756,Finance
GOOGL,38.87,958785,2023-05-31T18:52:48.789759,Healthcare
GOOGL,40.01,269597,2023-05-30T18:52:48.789762,Healthcare
GOOGL,39.25,939687,2023-05-29T18:52:48.789765,Healthcare
GOOGL,37.86,504267,2023-05-28T18:52:48.789768,Finance
GOOGL,38.51,250364,2023-05-27T18:52:48.789771,Tech
GOOGL,37.41,224134,2023-05-26T18:52:48.789774,Finance
GOOGL,37.62,717299,2023-05-25T18:52:48.789777,Tech
GOOGL,38.09,736676,2023-05-24T18:52:48.789780,Healthcare
GOOGL,36.21,945909,2023-05-23T18:52:48.789783,Healthcare
GOOGL,37.4,127721,2023-05-22T18:52:48.789786,Healthcare
GOOGL,36.07,901657,2023-05-21T18:52:48.789789,Tech
GOOGL,37.8,974352,2023-05-20T18:52:48.789791,Healthcare
GOOGL,38.56,895920,2023-05-19T18:52:48.789794,Tech
GOOGL,40.12,343420,2023-05-18T18:52:48.789797,Energy
GOOGL,41.39,202125,2023-05-17T18:52:48.789800,Energy
GOOGL,41.37,702780,2023-05-16T18:52:48.789803,Tech
GOOGL,39.81,557913,2023-05-15T18:52:48.789806,Finance
GOOGL,38.87,528182,2023-05-14T18:52:48.789808,Energy
GOOGL,39.91,380561,2023-05-13T18:52:48.789811,Tech
GOOGL,39.6,225618,2023-05-12T18:52:48.789814,Tech
GOOGL,37.9,596022,2023-05-11T18:52:48.789817,Energy
GOOGL,38.97,336469,2023-05-10T18:52:48.789820,Tech
GOOGL,37.91,989416,2023-05-09T18:52:48.789823,Tech
GOOGL,37.78,386999,2023-05-08T18:52:48.789825,Finance
GOOGL,37.09,925255,2023-05-07T18:52:48.789828,Energy
GOOGL,38.04,388907,2023-05-06T18:52:48.789831,Finance
GOOGL,38.89,62045,2023-05-05T18:52:48.789834,Healthcare
GOOGL,40.78,47082,2023-05-04T18:52:48.789837,Healthcare
GOOGL,40.15,602319,2023-05-03T18:52:48.789840,Energy
GOOGL,41.48,716609,2023-05-02T18:52:48.789843,Energy
GOOGL,41.61,532320,2023-05-01T18:52:48.789846,Energy
GOOGL,39.82,230982,2023-04-30T18:52:48.789848,Energy
GOOGL,39.94,55501,2023-04-29T18:52:48.789851,Finance
GOOGL,38.02,675723,2023-04-28T18:52:48.789854,Tech
GOOGL,36.85,670000,2023-04-27T18:52:48.789857,Healthcare
GOOGL,38.31,352902,2023-04-26T18:52:48.789860,Finance
GOOGL,38.76,53704,2023-04-25T18:52:48.789863,Finance
GOOGL,40.22,890015,2023-04-24T18:52:48.789866,Finance
GOOGL,39.58,352702,2023-04-23T18:52:48.789869,Finance
GOOGL,40.92,42566,2023-04-22T18:52:48.789872,Healthcare
GOOGL,39.43,472923,2023-04-21T18:52:48.789875,Finance
GOOGL,39.22,924778,2023-04-20T18:52:48.789878,Tech
GOOGL,37.82,492383,2023-04-19T18:52:48.789881,Healthcare
GOOGL,39.06,388110,2023-04-18T18:52:48.789884,Healthcare
GOOGL,40.22,517084,2023-04-17T18:52:48.789887,Energy
GOOGL,40.6,820750,2023-04-16T18:52:48.789890,Finance
GOOGL,42.43,140999,2023-04-15T18:52:48.789892,Energy
GOOGL,43.76,886789,2023-04-14T18:52:48.789895,Finance
GOOGL,44.38,235431,2023-04-13T18:52:48.789898,Finance
GOOGL,44.93,125411,2023-04-12T18:52:48.789901,Tech
GOOGL,45.06,457263,2023-04-11T18:52:48.789904,Tech
GOOGL,43.65,603967,2023-04-10T18:52:48.789907,Healthcare
GOOGL,42.81,823401,2023-04-09T18:52:48.789910,Energy
GOOGL,44.52,606178,2023-04-08T18:52:48.789912,Tech
GOOGL,43.78,688324,2023-04-07T18:52:48.789915,Energy
GOOGL,42.34,28077,2023-04-06T18:52:48.789918,Healthcare
GOOGL,41.46,101272,2023-04-05T18:52:48.789921,Healthcare
GOOGL,43.33,885662,2023-04-04T18:52:48.789924,Tech
GOOGL,43.21,138870,2023-04-03T18:52:48.789932,Tech
GOOGL,41.73,153309,2023-04-02T18:52:48.789935,Tech
GOOGL,40.87,717217,2023-04-01T18:52:48.789938,Finance
GOOGL,42.42,910843,2023-03-31T18:52:48.789941,Tech
GOOGL,44.5,958834,2023-03-30T18:52:48.789944,Finance
GOOGL,44.88,512294,2023-03-29T18:52:48.789947,Energy
GOOGL,43.93,967333,2023-03-28T18:52:48.789950,Healthcare
GOOGL,43.87,184031,2023-03-27T18:52:48.789953,Tech
GOOGL,42.87,988796,2023-03-26T18:52:48.789956,Healthcare
GOOGL,42.49,209644,2023-03-25T18:52:48.789959,Energy
GOOGL,43.48,396750,2023-03-24T18:52:48.789961,Healthcare
GOOGL,43.36,43059,2023-03-23T18:52:48.789964,Energy
GOOGL,42.59,622712,2023-03-22T18:52:48.789967,Tech
GOOGL,43.75,616425,2023-03-21T18:52:48.789970,Tech
GOOGL,41.61,606156,2023-03-20T18:52:48.789973,Tech
GOOGL,43.64,846255,2023-03-19T18:52:48.789976,Healthcare
GOOGL,43.3,191205,2023-03-18T18:52:48.789979,Healthcare
GOOGL,41.27,896716,2023-03-17T18:52:48.789982,Tech
GOOGL,40.15,89672,2023-03-16T18:52:48.789988,Tech
GOOGL,39.83,346183,2023-03-15T18:52:48.789992,Energy
GOOGL,38.8,723903,2023-03-14T18:52:48.789995,Healthcare
GOOGL,37.11,824641,2023-03-13T18:52:48.789998,Tech
GOOGL,37.68,55301,2023-03-12T18:52:48.790001,Finance
GOOGL,36.1,564855,2023-03-11T18:52:48.790004,Finance
GOOGL,37.69,740380,2023-03-10T18:52:48.790007,Energy
GOOGL,37.19,264902,2023-03-09T18:52:48.790009,Finance
GOOGL,35.74,42448,2023-03-08T18:52:48.790012,Finance
GOOGL,36.11,110313,2023-03-07T18:52:48.790015,Energy
GOOGL,34.84,394301,2023-03-06T18:52:48.790018,Healthcare
GOOGL,35.22,475481,2023-03-05T18:52:48.790021,Healthcare
GOOGL,35.49,62403,2023-03-04T18:52:48.790024,Tech
GOOGL,35.85,200400,2023-03-03T18:52:48.790027,Healthcare
GOOGL,34.15,918920,2023-03-02T18:52:48.790029,Tech
GOOGL,33.25,457265,2023-03-01T18:52:48.790032,Energy
GOOGL,33.17,76943,2023-02-28T18:52:48.790035,Energy
GOOGL,34.22,533642,2023-02-27T18:52:48.790038,Energy
GOOGL,34.47,808901,2023-02-26T18:52:48.790041,Tech
GOOGL,34.76,866133,2023-02-25T18:52:48.790043,Energy
GOOGL,35.79,600053,2023-02-24T18:52:48.790046,Finance
GOOGL,35.88,191139,2023-02-23T18:52:48.790049,Finance
GOOGL,35.8,798478,2023-02-22T18:52:48.790052,Finance
GOOGL,36.55,407231,2023-02-21T18:52:48.790055,Energy
GOOGL,37.68,304051,2023-02-20T18:52:48.790057,Finance
GOOGL,37.06,224347,2023-02-19T18:52:48.790060,Energy
GOOGL,35.5,952328,2023-02-18T18:52:48.790063,Healthcare
GOOGL,36.13,479455,2023-02-17T18:52:48.790066,Energy
GOOGL,35.37,91576,2023-02-16T18:52:48.790069,Tech
GOOGL,34.92,321650,2023-02-15T18:52:48.790071,Healthcare
GOOGL,34.73,925506,2023-02-14T18:52:48.790074,Energy
GOOGL,36.16,973108,2023-02-13T18:52:48.790077,Tech
GOOGL,34.96,844648,2023-02-12T18:52:48.790080,Finance
GOOGL,36.25,909312,2023-02-11T18:52:48.790083,Finance
GOOGL,37.11,860088,2023-02-10T18:52:48.790086,Healthcare
GOOGL,38.2,67859,2023-02-09T18:52:48.790089,Energy
GOOGL,37.15,711810,2023-02-08T18:52:48.790091,Healthcare
GOOGL,36.36,92397,2023-02-07T18:52:48.790094,Finance
GOOGL,36.22,257685,2023-02-06T18:52:48.790101,Energy
GOOGL,37.64,523206,2023-02-05T18:52:48.790105,Finance
GOOGL,36.5,623742,2023-02-04T18:52:48.790108,Healthcare
GOOGL,35.25,891296,2023-02-03T18:52:48.790111,Energy
GOOGL,36.16,91252,2023-02-02T18:52:48.790114,Finance
GOOGL,37.13,417045,2023-02-01T18:52:48.790117,Energy
GOOGL,38.67,19025,2023-01-31T18:52:48.790119,Energy
GOOGL,39.55,498298,2023-01-30T18:52:48.790122,Energy
GOOGL,39.18,517647,2023-01-29T18:52:48.790125,Energy
GOOGL,40.51,953282,2023-01-28T18:52:48.790128,Energy
GOOGL,40.05,147607,2023-01-27T18:52:48.790131,Energy
GOOGL,38.71,15019,2023-01-26T18:52:48.790134,Finance
GOOGL,37.52,241003,2023-01-25T18:52:48.790137,Tech
GOOGL,36.67,510724,2023-01-24T18:52:48.790140,Tech
GOOGL,37.09,690576,2023-01-23T18:52:48.790143,Healthcare
GOOGL,36.77,109407,2023-01-22T18:52:48.790146,Tech
GOOGL,37.05,878896,2023-01-21T18:52:48.790148,Finance
GOOGL,36.64,974001,2023-01-20T18:52:48.790151,Healthcare
GOOGL,36.68,991751,2023-01-19T18:52:48.790154,Healthcare
GOOGL,36.46,216010,2023-01-18T18:52:48.790157,Healthcare
GOOGL,37.37,34310,2023-01-17T18:52:48.790160,Energy
GOOGL,37.09,985043,2023-01-16T18:52:48.790163,Tech
GOOGL,38.93,747423,2023-01-15T18:52:48.790166,Finance
GOOGL,39.97,613484,2023-01-14T18:52:48.790168,Energy
GOOGL,38.07,74680,2023-01-13T18:52:48.790171,Finance
GOOGL,37.49,597031,2023-01-12T18:52:48.790174,Energy
GOOGL,36.1,921480,2023-01-11T18:52:48.790177,Healthcare
GOOGL,35.67,763720,2023-01-10T18:52:48.790180,Finance
GOOGL,33.88,785278,2023-01-09T18:52:48.790183,Finance
GOOGL,33.4,805173,2023-01-08T18:52:48.790186,Energy
GOOGL,34.95,898159,2023-01-07T18:52:48.790188,Tech
GOOGL,35.86,947170,2023-01-06T18:52:48.790191,Finance
GOOGL,35.15,907265,2023-01-05T18:52:48.790208,Energy
GOOGL,34.1,965571,2023-01-04T18:52:48.790212,Energy
GOOGL,32.4,209505,2023-01-03T18:52:48.790214,Finance
GOOGL,33.83,968743,2023-01-02T18:52:48.790217,Energy
GOOGL,34.69,231894,2023-01-01T18:52:48.790220,Finance
GOOGL,36.08,773261,2022-12-31T18:52:48.790223,Tech
GOOGL,34.67,982290,2022-12-30T18:52:48.790226,Energy
GOOGL,33.85,271861,2022-12-29T18:52:48.790228,Finance
GOOGL,35.07,861590,2022-12-28T18:52:48.790231,Healthcare
GOOGL,33.61,355764,2022-12-27T18:52:48.790234,Healthcare
GOOGL,35.02,895155,2022-12-26T18:52:48.790237,Tech
GOOGL,36.39,823393,2022-12-25T18:52:48.790240,Finance
GOOGL,36.23,366699,2022-12-24T18:52:48.790242,Finance
GOOGL,37.44,883560,2022-12-23T18:52:48.790245,Healthcare
GOOGL,36.26,861692,2022-12-22T18:52:48.790248,Tech
GOOGL,35.26,869859,2022-12-21T18:52:48.790251,Finance
GOOGL,34.45,888409,2022-12-20T18:52:48.790253,Healthcare
GOOGL,33.23,910775,2022-12-19T18:52:48.790256,Tech
GOOGL,32.04,306863,2022-12-18T18:52:48.790259,Healthcare
GOOGL,32.94,874862,2022-12-17T18:52:48.790262,Tech
GOOGL,32.95,500448,2022-12-16T18:52:48.790265,Finance
GOOGL,34.22,842299,2022-12-15T18:52:48.790268,Healthcare
GOOGL,33.63,912566,2022-12-14T18:52:48.790271,Healthcare
GOOGL,34.26,930628,2022-12-13T18:52:48.790274,Healthcare
GOOGL,33.82,690547,2022-12-12T18:52:48.790277,Tech
GOOGL,33.98,855833,2022-12-11T18:52:48.790283,Finance
GOOGL,34.67,783917,2022-12-10T18:52:48.790287,Healthcare
GOOGL,36.12,772024,2022-12-09T18:52:48.790290,Healthcare
GOOGL,37.28,366588,2022-12-08T18:52:48.790293,Tech
GOOGL,35.75,59849,2022-12-07T18:52:48.790296,Tech
GOOGL,37.15,262581,2022-12-06T18:52:48.790299,Tech
GOOGL,37.4,260134,2022-12-05T18:52:48.790301,Tech
GOOGL,36.08,580397,2022-12-04T18:52:48.790304,Healthcare
GOOGL,37.8,979564,2022-12-03T18:52:48.790307,Finance
GOOGL,36.53,704631,2022-12-02T18:52:48.790310,Energy
GOOGL,36.28,991877,2022-12-01T18:52:48.790313,Healthcare
GOOGL,37.44,947317,2022-11-30T18:52:48.790316,Finance
GOOGL,37.08,966890,2022-11-29T18:52:48.790319,Finance
GOOGL,38.07,667218,2022-11-28T18:52:48.790321,Tech
GOOGL,37.08,884656,2022-11-27T18:52:48.790324,Healthcare
MSFT,434.46,955627,2025-08-22T18:52:48.790329,Healthcare
MSFT,413.32,360278,2025-08-21T18:52:48.790332,Tech
MSFT,413.41,986712,2025-08-20T18:52:48.790335,Finance
MSFT,406.64,410449,2025-08-19T18:52:48.790338,Healthcare
MSFT,425.02,233200,2025-08-18T18:52:48.790341,Finance
MSFT,416.76,300509,2025-08-17T18:52:48.790344,Tech
MSFT,415.92,981959,2025-08-16T18:52:48.790346,Energy
MSFT,416.57,834108,2025-08-15T18:52:48.790349,Healthcare
MSFT,429.95,758429,2025-08-14T18:52:48.790352,Energy
MSFT,414.96,59720,2025-08-13T18:52:48.790355,Energy
MSFT,433.37,633631,2025-08-12T18:52:48.790358,Finance
MSFT,448.41,628876,2025-08-11T18:52:48.790360,Tech
MSFT,455.83,248406,2025-08-10T18:52:48.790363,Energy
MSFT,439.36,897515,2025-08-09T18:52:48.790366,Finance
MSFT,446.15,492957,2025-08-08T18:52:48.790369,Healthcare
MSFT,441.67,479386,2025-08-07T18:52:48.790372,Finance
MSFT,445.54,154246,2025-08-06T18:52:48.790375,Energy
MSFT,436.62,95801,2025-08-05T18:52:48.790378,Healthcare
MSFT,445.15,520902,2025-08-04T18:52:48.790380,Healthcare
MSFT,431.43,514454,2025-08-03T18:52:48.790383,Healthcare
MSFT,410.23,762549,2025-08-02T18:52:48.790386,Healthcare
MSFT,426.93,738704,2025-08-01T18:52:48.790393,Healthcare
MSFT,438.56,948415,2025-07-31T18:52:48.790397,Energy
MSFT,444.69,886532,2025-07-30T18:52:48.790400,Energy
MSFT,441.67,300533,2025-07-29T18:52:48.790403,Energy
MSFT,443.64,425702,2025-07-28T18:52:48.790407,Tech
MSFT,455.15,995790,2025-07-27T18:52:48.790409,Tech
MSFT,453.14,805283,2025-07-26T18:52:48.790412,Finance
MSFT,473.99,689238,2025-07-25T18:52:48.790415,Energy
MSFT,462.65,497105,2025-07-24T18:52:48.790418,Healthcare
MSFT,448.86,452171,2025-07-23T18:52:48.790421,Energy
MSFT,469.0,425572,2025-07-22T18:52:48.790424,Finance
MSFT,458.57,862971,2025-07-21T18:52:48.790427,Tech
MSFT,447.92,478575,2025-07-20T18:52:48.790430,Energy
MSFT,463.45,797561,2025-07-19T18:52:48.790433,Tech
MSFT,473.41,633305,2025-07-18T18:52:48.790435,Healthcare
MSFT,474.13,787028,2025-07-17T18:52:48.790443,Finance
MSFT,467.4,206981,2025-07-16T18:52:48.790447,Finance
MSFT,485.38,626498,2025-07-15T18:52:48.790450,Healthcare
MSFT,502.55,881623,2025-07-14T18:52:48.790453,Energy
MSFT,488.46,105660,2025-07-13T18:52:48.790456,Healthcare
MSFT,465.86,360378,2025-07-12T18:52:48.790459,Energy
MSFT,474.36,249347,2025-07-11T18:52:48.790462,Energy
MSFT,454.33,964650,2025-07-10T18:52:48.790465,Finance
MSFT,437.89,42782,2025-07-09T18:52:48.790467,Finance
MSFT,443.41,230145,2025-07-08T18:52:48.790470,Energy
MSFT,422.76,441838,2025-07-07T18:52:48.790473,Energy
MSFT,420.11,968726,2025-07-06T18:52:48.790476,Finance
MSFT,404.62,166497,2025-07-05T18:52:48.790479,Tech
MSFT,400.18,710593,2025-07-04T18:52:48.790482,Energy
MSFT,414.19,787384,2025-07-03T18:52:48.790485,Healthcare
MSFT,418.26,173465,2025-07-02T18:52:48.790487,Finance
MSFT,437.8,179981,2025-07-01T18:52:48.790490,Healthcare
MSFT,427.19,512051,2025-06-30T18:52:48.790493,Finance
MSFT,416.38,587365,2025-06-29T18:52:48.790496,Finance
MSFT,413.95,747614,2025-06-28T18:52:48.790499,Energy
MSFT,414.58,467653,2025-06-27T18:52:48.790502,Tech
MSFT,427.87,335649,2025-06-26T18:52:48.790505,Finance
MSFT,419.86,327581,2025-06-25T18:52:48.790508,Energy
MSFT,439.6,683992,2025-06-24T18:52:48.790511,Finance
MSFT,429.0,854381,2025-06-23T18:52:48.790514,Finance
MSFT,439.29,954153,2025-06-22T18:52:48.790516,Finance
MSFT,430.31,306823,2025-06-21T18:52:48.790519,Tech
MSFT,431.33,420534,2025-06-20T18:52:48.790522,Healthcare
MSFT,437.43,443921,2025-06-19T18:52:48.790525,Healthcare
MSFT,424.01,464743,2025-06-18T18:52:48.790528,Tech
MSFT,441.2,893349,2025-06-17T18:52:48.790531,Tech
MSFT,425.65,195416,2025-06-16T18:52:48.790534,Finance
MSFT,434.24,225061,2025-06-15T18:52:48.790536,Tech
MSFT,422.03,933306,2025-06-14T18:52:48.790540,Finance
MSFT,403.71,304693,2025-06-13T18:52:48.790542,Energy
MSFT,401.38,401604,2025-06-12T18:52:48.790545,Healthcare
MSFT,390.68,261567,2025-06-11T18:52:48.790548,Healthcare
MSFT,406.78,597219,2025-06-10T18:52:48.790551,Tech
MSFT,400.78,591302,2025-06-09T18:52:48.790554,Healthcare
MSFT,411.22,57825,2025-06-08T18:52:48.790556,Tech
MSFT,420.57,335968,2025-06-07T18:52:48.790559,Healthcare
MSFT,400.57,284139,2025-06-06T18:52:48.790562,Finance
MSFT,391.19,604463,2025-06-05T18:52:48.790565,Energy
MSFT,389.18,772199,2025-06-04T18:52:48.790568,Healthcare
MSFT,395.77,842809,2025-06-03T18:52:48.790570,Healthcare
MSFT,407.54,828294,2025-06-02T18:52:48.790573,Finance
MSFT,406.37,356342,2025-06-01T18:52:48.790576,Healthcare
MSFT,418.82,662751,2025-05-31T18:52:48.790579,Energy
MSFT,417.9,388369,2025-05-30T18:52:48.790582,Healthcare
MSFT,400.51,741491,2025-05-29T18:52:48.790585,Energy
MSFT,399.72,331296,2025-05-28T18:52:48.790588,Tech
MSFT,404.22,769620,2025-05-27T18:52:48.790596,Energy
MSFT,394.27,627884,2025-05-26T18:52:48.790599,Tech
MSFT,408.97,361503,2025-05-25T18:52:48.790602,Finance
MSFT,415.23,477045,2025-05-24T18:52:48.790605,Energy
MSFT,408.01,484341,2025-05-23T18:52:48.790608,Energy
MSFT,389.05,54403,2025-05-22T18:52:48.790611,Energy
MSFT,399.31,67221,2025-05-21T18:52:48.790614,Finance
MSFT,411.72,268520,2025-05-20T18:52:48.790617,Energy
MSFT,396.09,420566,2025-05-19T18:52:48.790620,Tech
MSFT,385.3,322411,2025-05-18T18:52:48.790623,Energy
MSFT,398.81,596365,2025-05-17T18:52:48.790626,Energy
MSFT,387.09,286419,2025-05-16T18:52:48.790629,Tech
MSFT,405.8,46923,2025-05-15T18:52:48.790632,Energy
MSFT,390.19,272676,2025-05-14T18:52:48.790634,Healthcare
MSFT,382.1,814373,2025-05-13T18:52:48.790637,Tech
MSFT,396.81,779034,2025-05-12T18:52:48.790640,Energy
MSFT,412.41,574336,2025-05-11T18:52:48.790643,Tech
MSFT,406.18,239745,2025-05-10T18:52:48.790646,Energy
MSFT,408.35,168307,2025-05-09T18:52:48.790649,Tech
MSFT,427.51,71824,2025-05-08T18:52:48.790652,Finance
MSFT,410.45,473054,2025-05-07T18:52:48.790655,Finance
MSFT,419.75,183730,2025-05-06T18:52:48.790658,Energy
MSFT,415.9,404879,2025-05-05T18:52:48.790661,Healthcare
MSFT,407.55,176133,2025-05-04T18:52:48.790677,Tech
MSFT,398.51,327089,2025-05-03T18:52:48.790681,Healthcare
MSFT,411.07,324474,2025-05-02T18:52:48.790684,Healthcare
MSFT,429.66,259458,2025-05-01T18:52:48.790687,Finance
MSFT,432.01,514498,2025-04-30T18:52:48.790690,Finance
