symbol,price,volume,timestamp,sector,price_category
MSFT,502.55,881623,2025-07-14T18:52:48.790453,Energy,Premium
MSFT,488.46,105660,2025-07-13T18:52:48.790456,Healthcare,Premium
MSFT,465.86,360378,2025-07-12T18:52:48.790459,Energy,Premium
MSFT,474.36,249347,2025-07-11T18:52:48.790462,Energy,Premium
MSFT,454.33,964650,2025-07-10T18:52:48.790465,Finance,Premium
MSFT,437.89,42782,2025-07-09T18:52:48.790467,Finance,Premium
MSFT,443.41,230145,2025-07-08T18:52:48.790470,Energy,Premium
MSFT,422.76,441838,2025-07-07T18:52:48.790473,Energy,Premium
MSFT,420.11,968726,2025-07-06T18:52:48.790476,Finance,Premium
MSFT,404.62,166497,2025-07-05T18:52:48.790479,Tech,Premium
MSFT,400.18,710593,2025-07-04T18:52:48.790482,Energy,Premium
MSFT,414.19,787384,2025-07-03T18:52:48.790485,Healthcare,Premium
MSFT,418.26,173465,2025-07-02T18:52:48.790487,Finance,Premium
MSFT,437.8,179981,2025-07-01T18:52:48.790490,Healthcare,Premium
MSFT,427.19,512051,2025-06-30T18:52:48.790493,Finance,Premium
MSFT,416.38,587365,2025-06-29T18:52:48.790496,Finance,Premium
MSFT,413.95,747614,2025-06-28T18:52:48.790499,Energy,Premium
MSFT,414.58,467653,2025-06-27T18:52:48.790502,Tech,Premium
MSFT,427.87,335649,2025-06-26T18:52:48.790505,Finance,Premium
MSFT,419.86,327581,2025-06-25T18:52:48.790508,Energy,Premium
MSFT,439.6,683992,2025-06-24T18:52:48.790511,Finance,Premium
MSFT,429.0,854381,2025-06-23T18:52:48.790514,Finance,Premium
MSFT,439.29,954153,2025-06-22T18:52:48.790516,Finance,Premium
MSFT,430.31,306823,2025-06-21T18:52:48.790519,Tech,Premium
MSFT,431.33,420534,2025-06-20T18:52:48.790522,Healthcare,Premium
MSFT,437.43,443921,2025-06-19T18:52:48.790525,Healthcare,Premium
MSFT,424.01,464743,2025-06-18T18:52:48.790528,Tech,Premium
MSFT,441.2,893349,2025-06-17T18:52:48.790531,Tech,Premium
MSFT,425.65,195416,2025-06-16T18:52:48.790534,Finance,Premium
MSFT,434.24,225061,2025-06-15T18:52:48.790536,Tech,Premium
MSFT,422.03,933306,2025-06-14T18:52:48.790540,Finance,Premium
MSFT,403.71,304693,2025-06-13T18:52:48.790542,Energy,Premium
MSFT,401.38,401604,2025-06-12T18:52:48.790545,Healthcare,Premium
MSFT,390.68,261567,2025-06-11T18:52:48.790548,Healthcare,Premium
MSFT,406.78,597219,2025-06-10T18:52:48.790551,Tech,Premium
MSFT,400.78,591302,2025-06-09T18:52:48.790554,Healthcare,Premium
MSFT,411.22,57825,2025-06-08T18:52:48.790556,Tech,Premium
MSFT,420.57,335968,2025-06-07T18:52:48.790559,Healthcare,Premium
MSFT,400.57,284139,2025-06-06T18:52:48.790562,Finance,Premium
MSFT,391.19,604463,2025-06-05T18:52:48.790565,Energy,Premium
MSFT,389.18,772199,2025-06-04T18:52:48.790568,Healthcare,Premium
MSFT,395.77,842809,2025-06-03T18:52:48.790570,Healthcare,Premium
MSFT,407.54,828294,2025-06-02T18:52:48.790573,Finance,Premium
MSFT,406.37,356342,2025-06-01T18:52:48.790576,Healthcare,Premium
MSFT,418.82,662751,2025-05-31T18:52:48.790579,Energy,Premium
MSFT,417.9,388369,2025-05-30T18:52:48.790582,Healthcare,Premium
MSFT,400.51,741491,2025-05-29T18:52:48.790585,Energy,Premium
MSFT,399.72,331296,2025-05-28T18:52:48.790588,Tech,Premium
MSFT,404.22,769620,2025-05-27T18:52:48.790596,Energy,Premium
MSFT,394.27,627884,2025-05-26T18:52:48.790599,Tech,Premium
MSFT,408.97,361503,2025-05-25T18:52:48.790602,Finance,Premium
MSFT,415.23,477045,2025-05-24T18:52:48.790605,Energy,Premium
MSFT,408.01,484341,2025-05-23T18:52:48.790608,Energy,Premium
MSFT,389.05,54403,2025-05-22T18:52:48.790611,Energy,Premium
MSFT,399.31,67221,2025-05-21T18:52:48.790614,Finance,Premium
MSFT,411.72,268520,2025-05-20T18:52:48.790617,Energy,Premium
MSFT,396.09,420566,2025-05-19T18:52:48.790620,Tech,Premium
MSFT,385.3,322411,2025-05-18T18:52:48.790623,Energy,Premium
MSFT,398.81,596365,2025-05-17T18:52:48.790626,Energy,Premium
MSFT,387.09,286419,2025-05-16T18:52:48.790629,Tech,Premium
MSFT,405.8,46923,2025-05-15T18:52:48.790632,Energy,Premium
MSFT,390.19,272676,2025-05-14T18:52:48.790634,Healthcare,Premium
MSFT,382.1,814373,2025-05-13T18:52:48.790637,Tech,Premium
MSFT,396.81,779034,2025-05-12T18:52:48.790640,Energy,Premium
MSFT,412.41,574336,2025-05-11T18:52:48.790643,Tech,Premium
MSFT,406.18,239745,2025-05-10T18:52:48.790646,Energy,Premium
MSFT,408.35,168307,2025-05-09T18:52:48.790649,Tech,Premium
MSFT,427.51,71824,2025-05-08T18:52:48.790652,Finance,Premium
MSFT,410.45,473054,2025-05-07T18:52:48.790655,Finance,Premium
MSFT,419.75,183730,2025-05-06T18:52:48.790658,Energy,Premium
MSFT,415.9,404879,2025-05-05T18:52:48.790661,Healthcare,Premium
MSFT,407.55,176133,2025-05-04T18:52:48.790677,Tech,Premium
MSFT,398.51,327089,2025-05-03T18:52:48.790681,Healthcare,Premium
MSFT,411.07,324474,2025-05-02T18:52:48.790684,Healthcare,Premium
MSFT,429.66,259458,2025-05-01T18:52:48.790687,Finance,Premium
MSFT,432.01,514498,2025-04-30T18:52:48.790690,Finance,Premium
MSFT,428.99,190863,2025-04-29T18:52:48.790693,Tech,Premium
MSFT,439.62,511555,2025-04-28T18:52:48.790695,Energy,Premium
MSFT,457.0,300555,2025-04-27T18:52:48.790698,Healthcare,Premium
MSFT,441.08,277104,2025-04-26T18:52:48.790701,Healthcare,Premium
MSFT,461.11,430695,2025-04-25T18:52:48.790704,Finance,Premium
MSFT,462.06,664284,2025-04-24T18:52:48.790707,Energy,Premium
MSFT,451.52,597331,2025-04-23T18:52:48.790710,Healthcare,Premium
MSFT,459.12,855271,2025-04-22T18:52:48.790713,Finance,Premium
MSFT,467.53,909458,2025-04-21T18:52:48.790716,Energy,Premium
MSFT,449.5,651127,2025-04-20T18:52:48.790718,Energy,Premium
MSFT,452.8,755873,2025-04-19T18:52:48.790721,Tech,Premium
MSFT,468.08,520393,2025-04-18T18:52:48.790724,Tech,Premium
MSFT,491.03,775059,2025-04-17T18:52:48.790727,Healthcare,Premium
MSFT,476.94,465730,2025-04-16T18:52:48.790730,Tech,Premium
MSFT,500.04,284821,2025-04-15T18:52:48.790732,Energy,Premium
MSFT,519.9,400451,2025-04-14T18:52:48.790735,Finance,Premium
MSFT,544.32,20084,2025-04-13T18:52:48.790742,Tech,Premium
MSFT,536.17,298046,2025-04-12T18:52:48.790746,Tech,Premium
MSFT,511.61,587340,2025-04-11T18:52:48.790749,Finance,Premium
MSFT,499.85,535075,2025-04-10T18:52:48.790752,Energy,Premium
MSFT,508.82,212797,2025-04-09T18:52:48.790755,Energy,Premium
MSFT,512.86,231051,2025-04-08T18:52:48.790758,Finance,Premium
MSFT,537.55,787049,2025-04-07T18:52:48.790761,Healthcare,Premium
MSFT,553.27,958962,2025-04-06T18:52:48.790764,Healthcare,Premium
MSFT,562.38,213732,2025-04-05T18:52:48.790767,Energy,Premium
MSFT,551.06,618432,2025-04-04T18:52:48.790770,Tech,Premium
MSFT,535.92,688382,2025-04-03T18:52:48.790772,Energy,Premium
MSFT,513.85,109585,2025-04-02T18:52:48.790775,Tech,Premium
MSFT,533.88,228951,2025-04-01T18:52:48.790778,Energy,Premium
MSFT,535.46,187328,2025-03-31T18:52:48.790781,Healthcare,Premium
MSFT,534.08,927246,2025-03-30T18:52:48.790784,Energy,Premium
MSFT,536.51,292582,2025-03-29T18:52:48.790787,Tech,Premium
MSFT,521.78,443675,2025-03-28T18:52:48.790790,Finance,Premium
MSFT,511.29,584126,2025-03-27T18:52:48.790793,Finance,Premium
MSFT,508.05,600481,2025-03-26T18:52:48.790796,Energy,Premium
MSFT,500.66,938256,2025-03-25T18:52:48.790798,Healthcare,Premium
MSFT,493.9,24660,2025-03-24T18:52:48.790801,Tech,Premium
MSFT,476.37,366665,2025-03-23T18:52:48.790804,Healthcare,Premium
MSFT,480.96,569971,2025-03-22T18:52:48.790807,Finance,Premium
MSFT,465.2,266224,2025-03-21T18:52:48.790810,Tech,Premium
MSFT,454.9,432432,2025-03-20T18:52:48.790813,Tech,Premium
MSFT,464.1,646019,2025-03-19T18:52:48.790815,Finance,Premium
MSFT,466.13,380103,2025-03-18T18:52:48.790818,Energy,Premium
MSFT,444.54,607486,2025-03-17T18:52:48.790821,Healthcare,Premium
MSFT,460.68,566637,2025-03-16T18:52:48.790824,Energy,Premium
MSFT,466.17,350941,2025-03-15T18:52:48.790827,Energy,Premium
MSFT,485.97,927976,2025-03-14T18:52:48.790830,Energy,Premium
MSFT,467.27,90455,2025-03-13T18:52:48.790832,Finance,Premium
MSFT,467.29,346913,2025-03-12T18:52:48.790835,Energy,Premium
MSFT,447.46,319971,2025-03-11T18:52:48.790838,Tech,Premium
MSFT,435.84,650285,2025-03-10T18:52:48.790841,Finance,Premium
MSFT,414.65,604108,2025-03-09T18:52:48.790844,Healthcare,Premium
MSFT,407.56,724732,2025-03-08T18:52:48.790847,Finance,Premium
MSFT,409.84,823422,2025-03-07T18:52:48.790849,Tech,Premium
MSFT,407.74,582876,2025-03-06T18:52:48.790852,Healthcare,Premium
MSFT,417.93,591453,2025-03-05T18:52:48.790855,Tech,Premium
MSFT,427.6,956411,2025-03-04T18:52:48.790858,Energy,Premium
MSFT,432.78,577625,2025-03-03T18:52:48.790861,Energy,Premium
MSFT,417.59,899184,2025-03-02T18:52:48.790863,Finance,Premium
MSFT,399.91,530781,2025-03-01T18:52:48.790866,Finance,Premium
MSFT,419.21,432811,2025-02-28T18:52:48.790869,Healthcare,Premium
MSFT,409.42,673964,2025-02-27T18:52:48.790872,Healthcare,Premium
MSFT,412.93,31161,2025-02-26T18:52:48.790875,Finance,Premium
MSFT,409.79,535189,2025-02-25T18:52:48.790878,Healthcare,Premium
MSFT,401.42,518574,2025-02-24T18:52:48.790881,Tech,Premium
MSFT,401.24,486825,2025-02-23T18:52:48.790884,Energy,Premium
MSFT,387.9,452114,2025-02-22T18:52:48.790886,Tech,Premium
MSFT,391.24,406992,2025-02-21T18:52:48.790889,Healthcare,Premium
MSFT,402.13,261842,2025-02-20T18:52:48.790892,Energy,Premium
MSFT,399.12,495680,2025-02-19T18:52:48.790895,Energy,Premium
MSFT,400.79,261162,2025-02-18T18:52:48.790898,Healthcare,Premium
MSFT,394.21,458487,2025-02-17T18:52:48.790900,Tech,Premium
MSFT,400.76,647041,2025-02-16T18:52:48.790904,Healthcare,Premium
MSFT,380.72,385148,2025-02-15T18:52:48.790907,Healthcare,Premium
MSFT,394.7,977105,2025-02-14T18:52:48.790909,Energy,Premium
MSFT,389.25,329192,2025-02-13T18:52:48.790912,Energy,Premium
MSFT,375.59,361084,2025-02-12T18:52:48.790915,Finance,Premium
MSFT,369.88,184697,2025-02-11T18:52:48.790918,Tech,Premium
MSFT,381.5,670625,2025-02-10T18:52:48.790921,Energy,Premium
MSFT,386.61,997787,2025-02-09T18:52:48.790924,Finance,Premium
MSFT,396.79,731954,2025-02-08T18:52:48.790932,Healthcare,Premium
MSFT,384.08,832416,2025-02-07T18:52:48.790935,Tech,Premium
MSFT,385.43,366752,2025-02-06T18:52:48.790938,Energy,Premium
MSFT,367.21,690313,2025-02-05T18:52:48.790940,Energy,Premium
MSFT,375.9,776587,2025-02-04T18:52:48.790943,Tech,Premium
MSFT,363.55,518163,2025-02-03T18:52:48.790946,Energy,Premium
MSFT,360.25,728419,2025-02-02T18:52:48.790949,Healthcare,Premium
MSFT,377.6,682314,2025-02-01T18:52:48.790952,Tech,Premium
MSFT,363.9,934207,2025-01-31T18:52:48.790955,Finance,Premium
MSFT,366.66,13769,2025-01-30T18:52:48.790958,Finance,Premium
MSFT,355.93,485578,2025-01-29T18:52:48.790961,Tech,Premium
MSFT,341.59,580858,2025-01-28T18:52:48.790964,Finance,Premium
MSFT,348.06,602059,2025-01-27T18:52:48.790967,Healthcare,Premium
MSFT,362.51,894775,2025-01-26T18:52:48.790970,Finance,Premium
MSFT,364.22,569282,2025-01-25T18:52:48.790972,Finance,Premium
MSFT,370.23,546233,2025-01-24T18:52:48.790975,Energy,Premium
MSFT,371.33,252672,2025-01-23T18:52:48.790978,Energy,Premium
MSFT,359.45,228315,2025-01-22T18:52:48.790981,Healthcare,Premium
MSFT,376.8,383309,2025-01-21T18:52:48.790984,Finance,Premium
MSFT,359.05,127340,2025-01-20T18:52:48.790987,Tech,Premium
MSFT,369.8,329267,2025-01-19T18:52:48.790990,Tech,Premium
MSFT,359.83,398425,2025-01-18T18:52:48.790992,Finance,Premium
MSFT,360.58,93436,2025-01-17T18:52:48.790995,Tech,Premium
MSFT,359.48,367377,2025-01-16T18:52:48.790998,Finance,Premium
MSFT,359.66,418660,2025-01-15T18:52:48.791001,Energy,Premium
MSFT,366.92,712582,2025-01-14T18:52:48.791004,Tech,Premium
MSFT,380.1,576504,2025-01-13T18:52:48.791007,Finance,Premium
MSFT,371.57,361363,2025-01-12T18:52:48.791009,Tech,Premium
MSFT,356.26,774050,2025-01-11T18:52:48.791012,Finance,Premium
MSFT,342.68,330183,2025-01-10T18:52:48.791015,Tech,Premium
MSFT,341.06,457694,2025-01-09T18:52:48.791018,Energy,Premium
MSFT,347.02,788918,2025-01-08T18:52:48.791021,Energy,Premium
MSFT,363.52,607534,2025-01-07T18:52:48.791023,Tech,Premium
MSFT,367.75,739021,2025-01-06T18:52:48.791026,Energy,Premium
MSFT,358.03,493004,2025-01-05T18:52:48.791029,Energy,Premium
MSFT,373.64,522042,2025-01-04T18:52:48.791032,Energy,Premium
MSFT,383.29,247194,2025-01-03T18:52:48.791035,Healthcare,Premium
MSFT,374.08,949681,2025-01-02T18:52:48.791038,Tech,Premium
MSFT,368.55,327842,2025-01-01T18:52:48.791041,Energy,Premium
MSFT,360.57,689789,2024-12-31T18:52:48.791044,Energy,Premium
MSFT,348.5,15822,2024-12-30T18:52:48.791047,Energy,Premium
MSFT,342.01,390540,2024-12-29T18:52:48.791050,Energy,Premium
MSFT,330.42,128075,2024-12-28T18:52:48.791053,Healthcare,Premium
MSFT,330.69,259878,2024-12-27T18:52:48.791055,Tech,Premium
MSFT,326.11,757811,2024-12-26T18:52:48.791058,Tech,Premium
MSFT,313.12,157159,2024-12-25T18:52:48.791061,Energy,Premium
MSFT,309.69,300869,2024-12-24T18:52:48.791064,Finance,Premium
MSFT,297.14,523320,2024-12-23T18:52:48.791067,Tech,Premium
MSFT,296.02,678292,2024-12-22T18:52:48.791070,Tech,Premium
MSFT,305.7,375340,2024-12-21T18:52:48.791072,Tech,Premium
MSFT,301.7,191776,2024-12-20T18:52:48.791075,Tech,Premium
MSFT,288.96,460773,2024-12-19T18:52:48.791078,Energy,Premium
MSFT,293.88,677161,2024-12-18T18:52:48.791081,Healthcare,Premium
MSFT,295.2,690599,2024-12-17T18:52:48.791084,Energy,Premium
MSFT,283.29,291310,2024-12-16T18:52:48.791087,Healthcare,Premium
MSFT,275.65,47931,2024-12-15T18:52:48.791089,Finance,Premium
MSFT,285.76,428435,2024-12-14T18:52:48.791092,Energy,Premium
MSFT,271.94,220807,2024-12-13T18:52:48.791095,Energy,Premium
MSFT,270.88,13669,2024-12-12T18:52:48.791098,Energy,Premium
MSFT,275.47,922283,2024-12-11T18:52:48.791101,Healthcare,Premium
MSFT,268.52,645031,2024-12-10T18:52:48.791104,Tech,Premium
MSFT,259.46,306221,2024-12-09T18:52:48.791107,Finance,Premium
MSFT,265.46,38977,2024-12-08T18:52:48.791110,Energy,Premium
MSFT,274.01,929310,2024-12-07T18:52:48.791112,Finance,Premium
MSFT,271.81,876783,2024-12-06T18:52:48.791115,Tech,Premium
MSFT,265.73,567609,2024-12-05T18:52:48.791121,Healthcare,Premium
MSFT,259.4,766073,2024-12-04T18:52:48.791136,Finance,Premium
MSFT,249.87,776991,2024-12-03T18:52:48.791139,Tech,Premium
MSFT,251.13,755681,2024-12-02T18:52:48.791142,Energy,Premium
MSFT,251.12,345961,2024-12-01T18:52:48.791145,Energy,Premium
MSFT,258.45,901118,2024-11-30T18:52:48.791148,Healthcare,Premium
MSFT,246.67,247887,2024-11-29T18:52:48.791151,Finance,Premium
MSFT,249.72,837824,2024-11-28T18:52:48.791154,Finance,Premium
MSFT,251.07,658220,2024-11-27T18:52:48.791157,Healthcare,Premium
MSFT,258.7,122030,2024-11-26T18:52:48.791159,Tech,Premium
MSFT,269.18,134714,2024-11-25T18:52:48.791162,Energy,Premium
MSFT,262.89,966033,2024-11-24T18:52:48.791165,Energy,Premium
MSFT,264.72,917981,2024-11-23T18:52:48.791168,Finance,Premium
MSFT,271.06,312846,2024-11-22T18:52:48.791171,Tech,Premium
MSFT,267.08,801545,2024-11-21T18:52:48.791174,Tech,Premium
MSFT,254.28,382046,2024-11-20T18:52:48.791176,Finance,Premium
MSFT,252.29,413860,2024-11-19T18:52:48.791179,Healthcare,Premium
MSFT,240.44,114840,2024-11-18T18:52:48.791182,Healthcare,Premium
MSFT,247.41,446603,2024-11-17T18:52:48.791185,Finance,Premium
MSFT,241.09,552471,2024-11-16T18:52:48.791188,Healthcare,Premium
MSFT,251.67,919983,2024-11-15T18:52:48.791191,Tech,Premium
MSFT,240.55,949834,2024-11-14T18:52:48.791193,Healthcare,Premium
MSFT,246.28,894563,2024-11-13T18:52:48.791196,Energy,Premium
MSFT,245.7,243862,2024-11-12T18:52:48.791199,Tech,Premium
MSFT,245.08,516415,2024-11-11T18:52:48.791202,Energy,Premium
MSFT,238.8,149750,2024-11-10T18:52:48.791205,Tech,Premium
MSFT,232.23,279879,2024-11-09T18:52:48.791208,Finance,Premium
MSFT,240.75,506113,2024-11-08T18:52:48.791210,Energy,Premium
MSFT,248.63,16285,2024-11-07T18:52:48.791213,Energy,Premium
MSFT,258.92,954375,2024-11-06T18:52:48.791216,Energy,Premium
MSFT,271.53,97513,2024-11-05T18:52:48.791219,Tech,Premium
MSFT,279.29,375351,2024-11-04T18:52:48.791222,Energy,Premium
MSFT,276.84,901918,2024-11-03T18:52:48.791225,Healthcare,Premium
MSFT,273.91,793497,2024-11-02T18:52:48.791227,Finance,Premium
MSFT,286.4,436135,2024-11-01T18:52:48.791230,Tech,Premium
MSFT,281.81,555977,2024-10-31T18:52:48.791233,Healthcare,Premium
MSFT,291.29,282534,2024-10-30T18:52:48.791236,Healthcare,Premium
MSFT,292.5,766483,2024-10-29T18:52:48.791239,Finance,Premium
MSFT,296.86,629458,2024-10-28T18:52:48.791242,Energy,Premium
MSFT,288.24,747649,2024-10-27T18:52:48.791245,Healthcare,Premium
MSFT,275.38,72219,2024-10-26T18:52:48.791248,Energy,Premium
MSFT,268.08,163250,2024-10-25T18:52:48.791251,Finance,Premium
MSFT,278.0,255638,2024-10-24T18:52:48.791254,Energy,Premium
MSFT,285.11,670732,2024-10-23T18:52:48.791257,Energy,Premium
MSFT,289.14,834144,2024-10-22T18:52:48.791260,Healthcare,Premium
MSFT,275.36,417933,2024-10-21T18:52:48.791262,Tech,Premium
MSFT,287.61,615352,2024-10-20T18:52:48.791265,Finance,Premium
MSFT,282.67,603390,2024-10-19T18:52:48.791268,Finance,Premium
MSFT,272.71,360613,2024-10-18T18:52:48.791271,Tech,Premium
MSFT,269.44,193207,2024-10-17T18:52:48.791274,Healthcare,Premium
MSFT,272.4,116160,2024-10-16T18:52:48.791277,Tech,Premium
MSFT,281.24,837257,2024-10-15T18:52:48.791279,Finance,Premium
MSFT,283.21,350944,2024-10-14T18:52:48.791282,Energy,Premium
MSFT,290.08,778852,2024-10-13T18:52:48.791290,Energy,Premium
MSFT,286.03,713895,2024-10-12T18:52:48.791294,Tech,Premium
MSFT,296.59,231121,2024-10-11T18:52:48.791297,Healthcare,Premium
MSFT,285.03,603843,2024-10-10T18:52:48.791300,Energy,Premium
MSFT,295.37,622454,2024-10-09T18:52:48.791303,Energy,Premium
MSFT,283.91,280489,2024-10-08T18:52:48.791306,Tech,Premium
MSFT,277.98,799990,2024-10-07T18:52:48.791309,Energy,Premium
MSFT,276.56,950784,2024-10-06T18:52:48.791312,Energy,Premium
MSFT,284.03,385650,2024-10-05T18:52:48.791314,Finance,Premium
MSFT,292.2,962504,2024-10-04T18:52:48.791317,Tech,Premium
MSFT,306.34,617931,2024-10-03T18:52:48.791320,Healthcare,Premium
MSFT,314.76,271001,2024-10-02T18:52:48.791323,Healthcare,Premium
MSFT,324.75,40276,2024-10-01T18:52:48.791326,Energy,Premium
MSFT,334.91,640658,2024-09-30T18:52:48.791329,Energy,Premium
MSFT,338.85,150554,2024-09-29T18:52:48.791332,Healthcare,Premium
MSFT,340.94,723418,2024-09-28T18:52:48.791335,Tech,Premium
MSFT,343.33,174363,2024-09-27T18:52:48.791338,Energy,Premium
MSFT,331.21,283474,2024-09-26T18:52:48.791341,Healthcare,Premium
MSFT,323.61,829812,2024-09-25T18:52:48.791344,Tech,Premium
MSFT,320.63,914992,2024-09-24T18:52:48.791346,Healthcare,Premium
MSFT,309.62,638138,2024-09-23T18:52:48.791349,Healthcare,Premium
MSFT,306.51,736787,2024-09-22T18:52:48.791356,Energy,Premium
MSFT,312.64,298801,2024-09-21T18:52:48.791360,Energy,Premium
MSFT,311.97,556736,2024-09-20T18:52:48.791363,Tech,Premium
MSFT,296.84,853327,2024-09-19T18:52:48.791366,Energy,Premium
MSFT,285.72,557549,2024-09-18T18:52:48.791369,Energy,Premium
MSFT,279.77,469409,2024-09-17T18:52:48.791372,Tech,Premium
MSFT,270.59,490378,2024-09-16T18:52:48.791375,Tech,Premium
MSFT,273.26,147998,2024-09-15T18:52:48.791378,Energy,Premium
MSFT,271.64,138118,2024-09-14T18:52:48.791381,Healthcare,Premium
MSFT,260.59,47798,2024-09-13T18:52:48.791383,Healthcare,Premium
MSFT,262.95,85656,2024-09-12T18:52:48.791386,Healthcare,Premium
MSFT,266.75,91418,2024-09-11T18:52:48.791389,Tech,Premium
MSFT,258.62,313144,2024-09-10T18:52:48.791392,Tech,Premium
MSFT,252.43,395509,2024-09-09T18:52:48.791395,Tech,Premium
MSFT,247.68,844385,2024-09-08T18:52:48.791398,Tech,Premium
MSFT,252.07,53399,2024-09-07T18:52:48.791400,Tech,Premium
MSFT,250.13,591385,2024-09-06T18:52:48.791403,Finance,Premium
MSFT,256.0,647107,2024-09-05T18:52:48.791406,Energy,Premium
MSFT,257.67,851599,2024-09-04T18:52:48.791409,Healthcare,Premium
MSFT,257.17,627012,2024-09-03T18:52:48.791412,Finance,Premium
MSFT,269.88,474417,2024-09-02T18:52:48.791415,Healthcare,Premium
MSFT,269.8,660192,2024-09-01T18:52:48.791418,Finance,Premium
MSFT,280.12,101760,2024-08-31T18:52:48.791421,Healthcare,Premium
MSFT,283.85,143650,2024-08-30T18:52:48.791424,Healthcare,Premium
MSFT,273.81,226164,2024-08-29T18:52:48.791427,Finance,Premium
MSFT,271.84,294662,2024-08-28T18:52:48.791430,Healthcare,Premium
MSFT,274.91,718308,2024-08-27T18:52:48.791433,Finance,Premium
MSFT,269.1,339400,2024-08-26T18:52:48.791435,Energy,Premium
MSFT,260.67,337599,2024-08-25T18:52:48.791438,Healthcare,Premium
MSFT,261.5,556117,2024-08-24T18:52:48.791442,Healthcare,Premium
MSFT,258.3,117447,2024-08-23T18:52:48.791444,Energy,Premium
MSFT,263.28,937931,2024-08-22T18:52:48.791447,Tech,Premium
MSFT,253.63,601301,2024-08-21T18:52:48.791450,Healthcare,Premium
MSFT,242.86,302366,2024-08-20T18:52:48.791453,Healthcare,Premium
MSFT,245.9,435122,2024-08-19T18:52:48.791456,Energy,Premium
MSFT,253.96,27453,2024-08-18T18:52:48.791459,Finance,Premium
MSFT,250.59,477802,2024-08-17T18:52:48.791462,Finance,Premium
MSFT,238.13,681588,2024-08-16T18:52:48.791465,Tech,Premium
MSFT,229.05,119072,2024-08-15T18:52:48.791468,Finance,Premium
MSFT,227.93,244129,2024-08-14T18:52:48.791471,Finance,Premium
MSFT,233.35,973713,2024-08-13T18:52:48.791473,Healthcare,Premium
MSFT,231.08,173314,2024-08-12T18:52:48.791476,Healthcare,Premium
MSFT,230.32,798983,2024-08-11T18:52:48.791479,Energy,Premium
MSFT,239.38,612029,2024-08-10T18:52:48.791482,Finance,Premium
MSFT,241.35,605777,2024-08-09T18:52:48.791485,Tech,Premium
MSFT,233.6,785312,2024-08-08T18:52:48.791488,Finance,Premium
MSFT,235.42,332107,2024-08-07T18:52:48.791491,Energy,Premium
MSFT,232.0,311070,2024-08-06T18:52:48.791493,Tech,Premium
MSFT,222.52,630792,2024-08-05T18:52:48.791496,Tech,Premium
MSFT,221.98,532736,2024-08-04T18:52:48.791499,Energy,Premium
MSFT,212.01,763986,2024-08-03T18:52:48.791502,Healthcare,Premium
MSFT,215.07,57111,2024-08-02T18:52:48.791505,Healthcare,Premium
MSFT,223.08,925026,2024-08-01T18:52:48.791508,Healthcare,Premium
MSFT,230.6,806635,2024-07-31T18:52:48.791511,Healthcare,Premium
MSFT,225.46,382916,2024-07-30T18:52:48.791514,Energy,Premium
MSFT,228.95,311559,2024-07-29T18:52:48.791516,Energy,Premium
MSFT,236.97,209156,2024-07-28T18:52:48.791520,Energy,Premium
MSFT,233.1,968968,2024-07-27T18:52:48.791523,Energy,Premium
MSFT,228.28,297139,2024-07-26T18:52:48.791525,Tech,Premium
MSFT,222.06,847434,2024-07-25T18:52:48.791528,Finance,Premium
MSFT,215.81,639939,2024-07-24T18:52:48.791531,Tech,Premium
MSFT,224.57,14398,2024-07-23T18:52:48.791534,Healthcare,Premium
MSFT,234.82,337376,2024-07-22T18:52:48.791537,Finance,Premium
MSFT,242.38,389099,2024-07-21T18:52:48.791540,Tech,Premium
MSFT,242.26,330553,2024-07-20T18:52:48.791543,Finance,Premium
MSFT,239.87,322209,2024-07-19T18:52:48.791546,Energy,Premium
MSFT,230.14,61127,2024-07-18T18:52:48.791548,Tech,Premium
MSFT,226.45,935743,2024-07-17T18:52:48.791551,Energy,Premium
MSFT,221.16,645782,2024-07-16T18:52:48.791554,Tech,Premium
MSFT,216.58,99659,2024-07-15T18:52:48.791557,Healthcare,Premium
MSFT,210.53,125406,2024-07-14T18:52:48.791560,Tech,Premium
MSFT,219.09,456198,2024-07-13T18:52:48.791563,Tech,Premium
MSFT,211.21,231246,2024-07-12T18:52:48.791566,Finance,Premium
MSFT,200.88,351396,2024-07-11T18:52:48.791569,Energy,Premium
MSFT,209.9,976044,2024-07-10T18:52:48.791571,Tech,Premium
MSFT,219.78,728982,2024-07-09T18:52:48.791574,Energy,Premium
MSFT,210.13,330168,2024-07-08T18:52:48.791578,Finance,Premium
MSFT,204.14,818678,2024-07-07T18:52:48.791581,Tech,Premium
MSFT,202.88,428813,2024-07-06T18:52:48.791597,Healthcare,Premium
MSFT,211.53,460871,2024-07-05T18:52:48.791601,Finance,Premium
MSFT,211.99,571087,2024-07-04T18:52:48.791604,Finance,Premium
MSFT,210.23,712928,2024-07-03T18:52:48.791607,Tech,Premium
MSFT,211.09,594792,2024-07-02T18:52:48.791610,Energy,Premium
MSFT,217.81,15610,2024-07-01T18:52:48.791619,Healthcare,Premium
MSFT,214.91,474660,2024-06-30T18:52:48.791622,Healthcare,Premium
MSFT,210.81,83989,2024-06-29T18:52:48.791625,Finance,Premium
MSFT,215.87,687253,2024-06-28T18:52:48.791628,Healthcare,Premium
MSFT,217.02,568575,2024-06-27T18:52:48.791631,Healthcare,Premium
